Time_s,Altitude_m,Velocity_ms,Acceleration_ms2,Pressure_Pa
3.431,174.93565184922292,28.629934179247485,-14.31031905443647,99908
3.4419999999999997,175.2497157550134,28.4726580725942,-14.284472182700044,99908
3.447,175.39190060649807,28.40129572918089,-14.261329700631041,99904
3.457,175.6752008649097,28.258808784806575,-14.2356675549648,99904
3.4619999999999997,175.8163170643115,28.187684183845565,-14.212672853751334,99897
3.473,176.1255221652988,28.031489012875365,-14.186715146372835,99897
3.4779999999999998,176.26550239982092,27.96061800386346,-14.163387938233456,99894
3.488,176.5444007943234,27.819113728291946,-14.137467176068968,99894
3.493,176.68331974677866,27.748480461732342,-14.114139967929404,99890
3.504,176.987699551969,27.593366226445223,-14.08818226055095,99890
3.509,177.12549040089488,27.522986551834723,-14.065187559337783,99885
3.5189999999999997,177.4000173942211,27.382464945066022,-14.039525413671607,99885
3.524,177.53675433109626,27.31232301290781,-14.016382931602552,99881
3.5349999999999997,177.83634234949574,27.158289713303787,-13.990536059866171,99881
3.5389999999999997,177.9448636574189,27.10237270133778,-13.967578303867098,99876
3.55,178.24214509907478,26.948862435128795,-13.941879212986901,99876
3.5549999999999997,178.37671525173624,26.879211837371994,-13.918359889734617,99871
3.566,178.67154499235113,26.72625947345105,-13.892660798854472,99871
3.57,178.7783389654499,26.670735529006166,-13.869703042855257,99866
3.581,179.07087834335644,26.518306198480264,-13.84385617111896,99866
3.586,179.20329694317064,26.449146935124865,-13.820713689049558,99861
3.5959999999999996,179.46709774444227,26.311066150866353,-13.795051543383302,99861
3.601,179.59848073837458,26.242144629963246,-13.77205684217004,99855
3.6119999999999997,179.88631156153792,26.090796235120433,-13.74609913479151,99855
3.617,180.01659383987132,26.022128306166433,-13.722771926652376,99849
3.627,180.27612936819742,25.885030190710733,-13.696851164488045,99849
3.6319999999999997,180.40538341066494,25.81660000420903,-13.673523956348781,99844
3.643,180.68853918809123,25.666332545049308,-13.647566248970513,99844
3.6479999999999997,180.81670037631025,25.59815595049671,-13.624571547757366,99839
3.658,181.07200109442368,25.462040503843813,-13.59890940209125,99839
3.663,181.19914141679288,25.39410165174351,-13.575766920021945,99836
3.674,181.47765565748824,25.244915128266864,-13.549920048285628,99836
3.678,181.5785269919994,25.190760580347185,-13.526962292286496,99833
3.689,181.85480735759302,25.042097090265585,-13.501263201406163,99833
3.694,181.97984919123033,24.974649572566687,-13.477743878153658,99828
3.7049999999999996,182.25375540420106,24.826543984773135,-13.452044787273167,99828
3.7089999999999996,182.35295404027318,24.77278250437458,-13.429087031273912,99825
3.7199999999999998,182.62464259217745,24.62519994997606,-13.403240159537567,99825
3.7249999999999996,182.74760116844934,24.558243766678572,-13.380097677468259,99820
3.735,182.99251496883713,24.42456914253587,-13.354435531802183,99820
3.7399999999999998,183.11447098542794,24.357850701690666,-13.33144083058927,99816
3.751,183.3816012326489,24.211349082975236,-13.305483123210982,99816
3.756,183.50249178292174,24.144884234079143,-13.28215591507179,99811
3.766,183.74327690132753,24.01219227873925,-13.25623515290735,99811
3.771,183.86317226193535,23.94596517229545,-13.232907944767772,99807
3.782,184.12577771347927,23.800544489263114,-13.206950237389309,99807
3.787,184.24461546911954,23.734570974768424,-13.183955536176107,99803
3.7969999999999997,184.4813023682763,23.60286168823134,-13.158293390509854,99803
3.802,184.59915230426753,23.53712591618894,-13.135150908440478,99797
3.8129999999999997,184.85726646914046,23.392786168839688,-13.109304036704234,99797
3.8169999999999997,184.95073281274205,23.34039408496633,-13.086346280705273,99792
3.828,185.20668580415523,23.19657737101212,-13.060647189825222,99792
